country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth
Malta,MLT,1970,1243.009399,1219.171997,1622.299927,0.320086002,3883.360694,3808.888828,3883.360694,74.47186647,403.12793,0.3243160754,32.43160754,,,
Malta,MLT,1971,1273.512695,1247.076294,1660.33374,0.320077986,3978.757524,3896.163899,3978.757524,82.59362454,413.257446,0.3245020231,32.45020231,33.8283651,7314.763021,-0.002504326946
Malta,MLT,1972,1347.864502,1327.033081,1762.236694,0.320317,4207.90811,4142.874343,4207.90811,65.03376655,435.203613,0.3228838005,32.28838005,,,0.07467367656
Malta,MLT,1973,1403.749023,1373.776001,1830.344604,0.320854008,4375.0397,4281.623314,4375.0397,93.41638643,456.568603,0.3252494538,32.52494538,,,0.1676489228
Malta,MLT,1974,1544.634766,1505.216675,2006.122314,0.32168299,4801.729697,4679.192627,4801.729697,122.5370698,500.905639,0.3242874303,32.42874303,,,0.2583673507
Malta,MLT,1975,1846.766724,1847.609863,2434.624512,0.322820991,5720.7145,5723.326285,5720.7145,-2.611784932,587.014649,0.3178607462,31.78607462,,,0.3537647421
Malta,MLT,1976,2161.032471,2077.02124,2801.618896,0.32427901,6664.114557,6405.043731,6664.114557,259.0708261,724.597656,0.335301605,33.5301605,,,0.4516493786
Malta,MLT,1977,2424.336426,2332.424316,3113.647461,0.326079011,7434.812865,7152.942193,7434.812865,281.8706721,781.223145,0.3222420521,32.22420521,,,0.5550778633
Malta,MLT,1978,2694.92041,2457.450928,3266.491699,0.328200996,8211.189006,7487.640068,8211.189006,723.5489377,809.040771,0.3002095231,30.02095231,,,0.6507579232
Malta,MLT,1979,2977.638428,2563.853516,3449.977783,0.330610991,9006.471379,7754.894985,9006.471379,1251.576394,886.124267,0.2975929712,29.75929712,,,0.7343045967
Malta,MLT,1980,3187.553467,2701.709229,3682.071777,0.333274007,9564.362657,8106.570486,9564.362657,1457.79217,980.362548,0.3075595619,30.75595619,,,0.8054832031
Malta,MLT,1981,3293.117676,2811.256592,3970.114502,0.336192995,9795.319132,8362.032029,9795.319132,1433.287103,1158.85791,0.3519029758,35.19029758,,,0.8758522833
Malta,MLT,1982,3368.347168,2910.036865,4391.708008,0.339341998,9926.113443,8575.528176,9926.113443,1350.585267,1481.671143,0.4398807691,43.98807691,,,0.9366652628
Malta,MLT,1983,3347.719727,2935.984375,4236.611328,0.342628002,9770.712573,8569.014669,9770.712573,1201.697904,1300.626953,0.3885113029,38.85113029,,,0.9683458043
Malta,MLT,1984,3379.267578,3016.169922,4271.602051,0.345948011,9768.137034,8718.564137,9768.137034,1049.572897,1255.432129,0.3715101276,37.15101276,,,0.9689835567
Malta,MLT,1985,3466.631104,3169.590332,4413.167969,0.349195987,9927.465472,9076.823474,9927.465472,850.6419978,1243.577637,0.3587279984,35.87279984,,,0.9388624582
,,,,,,,,,,,,,,,Average,0.5825288464
