country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth
Kenya,KEN,1990,57471.48828,45655.85547,50304.57813,23.40250778,2455.783321,1950.895857,2455.783321,504.8874642,4648.72266,0.08088745914,8.088745914,,,3.399835247
Kenya,KEN,1991,58280.45703,46890.86328,50430.00391,24.17959785,2410.315399,1939.273911,2410.315399,471.041488,3539.14063,0.06072602739,6.072602739,,,3.320541872
Kenya,KEN,1992,57818.19141,46769.22266,49398.20313,24.96395302,2316.067145,1873.470224,2316.067145,442.5969213,2628.98047,0.04546978046,4.546978046,,,3.243871858
Kenya,KEN,1993,58026.21094,46586.02734,49314.82813,25.75411415,2253.085103,1808.877101,2253.085103,444.2080024,2728.80079,0.04702703736,4.702703736,,,3.165208368
Kenya,KEN,1994,59551.69531,54197.97656,57076.92188,26.54848671,2243.12956,2041.471409,2243.12956,201.6581513,2878.94532,0.04834363329,4.834363329,,,3.084449169
Kenya,KEN,1995,62175.06641,56443.53125,60363.46875,27.34645653,2273.605955,2064.016272,2273.605955,209.5896832,3919.9375,0.06304677625,6.304677625,,,3.005707364
Kenya,KEN,1996,64752.21094,58031.44141,62233.66797,28.14773369,2300.441366,2061.67367,2300.441366,238.7676963,4202.22656,0.06489703593,6.489703593,,,2.930095017
Kenya,KEN,1997,64927.25,59976.49609,64792.98828,28.95411491,2242.418744,2071.43255,2242.418744,170.986194,4816.49219,0.07418290764,7.418290764,,,2.864817569
Kenya,KEN,1998,67105.99219,62699.8125,69263.4375,29.76980209,2254.163195,2106.154831,2254.163195,148.0083635,6563.625,0.09780981975,9.780981975,,,2.817171868
Kenya,KEN,1999,68518.34375,64693.32422,70191.5,30.60039711,2239.132502,2114.133486,2239.132502,124.9990161,5498.17578,0.08024385119,8.024385119,,,2.790058924
Kenya,KEN,2000,68859.32031,64385.48438,71082.71875,31.45048332,2189.451895,2047.201746,2189.451895,142.2501487,6697.23437,0.09725966419,9.725966419,,,2.778023458
Kenya,KEN,2001,71935.375,67391.08594,75272.54688,32.32148361,2225.621072,2085.024523,2225.621072,140.5965492,7881.46094,0.1095630757,10.95630757,,,2.769433719
Kenya,KEN,2002,72346.67969,68066.88281,73233.40625,33.21400833,2178.197794,2049.342619,2178.197794,128.8551757,5166.52344,0.07141341472,7.141341472,,,2.761397746
Kenya,KEN,2003,74448.53906,69929.125,76002.82031,34.13085175,2181.268127,2048.853791,2181.268127,132.4143357,6073.69531,0.0815824647,8.15824647,,,2.760411845
Kenya,KEN,2004,78248.10156,71411.92188,78268.25,35.0749321,2230.883907,2035.981757,2230.883907,194.9021501,6856.32812,0.08762293248,8.762293248,,,2.7660615
Kenya,KEN,2005,82874.35938,75186.53906,83387.52344,36.04828644,2298.981937,2085.717422,2298.981937,213.2645149,8200.98438,0.09895683588,9.895683588,,,2.775071202
,,,,,,,,,,,,,,,Average,3.080587632
Lesotho,LSO,1985,1651.999634,2754.301758,3361.603516,1.472192049,1122.135957,1870.884821,1122.135957,-748.7488638,607.301758,0.3676161577,36.76161577,35.88939284,1577.510048,
Lesotho,LSO,1986,1684.717773,2702.565186,3209.953369,1.499861002,1123.249268,1801.877096,1123.249268,-678.6278273,507.388183,0.3011710277,30.11710277,,,1.8794391
Lesotho,LSO,1987,1770.536011,2841.376221,3347.49585,1.525460005,1160.657117,1862.635672,1160.657117,-701.978555,506.119629,0.2858567269,28.58567269,,,1.706758357
Lesotho,LSO,1988,1958.172241,3176.18335,3849.123779,1.550261974,1263.123442,2048.804269,1263.123442,-785.6808265,672.940429,0.3436574245,34.36574245,,,1.625868192
Lesotho,LSO,1989,2116.713379,3335.423096,4049.989258,1.576022029,1343.073472,2116.355631,1343.073472,-773.2821589,714.566162,0.3375828627,33.75828627,,,1.661658186
Lesotho,LSO,1990,2252.985107,3311.004639,4187.377441,1.603937984,1404.65849,2064.297169,1404.65849,-659.6386784,876.372802,0.3889829539,38.89829539,,,1.771292183
Lesotho,LSO,1991,2345.570313,3298.277832,4459.531738,1.634516954,1435.023545,2017.891478,1435.023545,-582.8679333,1161.253906,0.495083818,49.5083818,,,1.906493287
Lesotho,LSO,1992,2450.30542,3173.792236,4554.489746,1.667121053,1469.782543,1903.756317,1469.782543,-433.9737745,1380.69751,0.56347976,56.347976,,,1.994723819
Lesotho,LSO,1993,2538.926514,3661.905273,4774.115723,1.700361967,1493.168257,2153.603376,1493.168257,-660.4351196,1112.21045,0.4380632696,43.80632696,,,1.993911236
Lesotho,LSO,1994,2621.706055,3609.42334,4840.377441,1.732257009,1513.462518,2083.653477,1513.462518,-570.1909589,1230.954101,0.4695240714,46.95240714,,,1.875779547
Lesotho,LSO,1995,2742.158936,3902.383301,5177.494629,1.761358976,1556.842741,2215.55251,1556.842741,-658.7097695,1275.111328,0.4650027069,46.50027069,,,1.680002843
Lesotho,LSO,1996,3011.278564,4164.98877,5520.240234,1.787273049,1684.845282,2330.359523,1684.845282,-645.5142412,1355.251464,0.4500584835,45.00584835,,,1.471254489
Lesotho,LSO,1997,3256.647705,4313.225586,5682.760254,1.810453057,1798.802621,2382.401228,1798.802621,-583.5986064,1369.534668,0.4205350999,42.05350999,,,1.296948332
Lesotho,LSO,1998,3097.926758,4488.631836,5766.662109,1.831297994,1691.656283,2451.065774,1691.656283,-759.4094913,1278.030273,0.4125437342,41.25437342,,,1.151365782
Lesotho,LSO,1999,3190.088623,4506.918945,5697.870605,1.850527048,1723.881111,2435.478557,1723.881111,-711.5974465,1190.95166,0.3733287067,37.33287067,,,1.050023211
Lesotho,LSO,2000,3354.034912,4652.069824,5754.222168,1.868698955,1794.850317,2489.469913,1794.850317,-694.6195954,1102.152344,0.3286049111,32.86049111,,,0.9819854846
Lesotho,LSO,2001,3495.884033,4586.544434,5621.540527,1.885954976,1853.6413,2431.948001,1853.6413,-578.3067013,1034.996093,0.2960613348,29.60613348,,,0.9234243404
Lesotho,LSO,2002,3514.495117,4703.273438,5528.032227,1.90231204,1847.486134,2472.398502,1847.486134,-624.9123677,824.758789,0.234673477,23.4673477,,,0.8673093583
Lesotho,LSO,2003,3679.365479,4787.017578,5566.380371,1.918097019,1918.237421,2495.711912,1918.237421,-577.4744906,779.362793,0.2118198905,21.18198905,,,0.8297786414
Lesotho,LSO,2004,3763.754883,4829.956055,5565.728516,1.93372798,1946.372459,2497.743274,1946.372459,-551.3708148,735.772461,0.1954889423,19.54889423,,,0.8149202488
Lesotho,LSO,2005,3865.477295,5026.512207,5635.85498,1.949542999,1982.760728,2578.302817,1982.760728,-595.5420899,609.342773,0.1576371368,15.76371368,,,0.8178512781
,,,,,,,,,,,,,,,Average,1.415039396
Liberia,LBR,1985,2691.881836,1970.347412,2227.522217,2.192554951,1227.737455,898.6536055,1227.737455,329.0838497,257.174805,0.09553718204,9.553718204,15.26548136,639.4461082,
Liberia,LBR,1986,2660.134033,1897.230591,2115.244629,2.20183301,1208.145223,861.6596183,1208.145223,346.4856047,218.014038,0.08195603503,8.195603503,,,0.4231619826
Liberia,LBR,1987,2707.888916,1993.34668,2203.905518,2.191023111,1235.901576,909.7789384,1235.901576,326.1226376,210.558838,0.07775756116,7.775756116,,,-0.4909499926
Liberia,LBR,1988,2784.456787,2020.831055,2184.203369,2.165090084,1286.069715,933.3704264,1286.069715,352.6992884,163.372314,0.05867295724,5.867295724,,,-1.183603535
Liberia,LBR,1989,2862.091797,1850.451172,2007.627197,2.13152504,1342.74369,868.1348505,1342.74369,474.6088392,157.176025,0.05491648631,5.491648631,,,-1.550283947
Liberia,LBR,1990,1401.541626,1120.934204,1220.820557,2.097232103,668.2816003,534.4826652,668.2816003,133.7989351,99.886353,0.07126891642,7.126891642,,,-1.608845139
Liberia,LBR,1991,1202.169434,1081.098511,1144.304443,2.060266972,583.5017744,524.7370975,583.5017744,58.76467693,63.205932,0.05257655885,5.257655885,,,-1.762567479
Liberia,LBR,1992,780.3800659,624.4016113,680.0595093,2.02272892,385.8055611,308.69268,385.8055611,77.11288105,55.657898,0.07132152708,7.132152708,,,-1.821999406
Liberia,LBR,1993,523.0466919,417.2893982,454.4067383,2.000247955,261.490927,208.6188351,261.490927,52.8720919,37.1173401,0.07096372212,7.096372212,,,-1.111417589
Liberia,LBR,1994,409.2194214,326.4803162,355.5171509,2.012885094,203.2999413,162.1952079,203.2999413,41.10473342,29.0368347,0.07095663886,7.095663886,,,0.6317786237
Liberia,LBR,1995,391.761261,312.544342,340.3572083,2.073482037,188.9388256,150.7340485,188.9388256,38.20477708,27.8128663,0.07099442714,7.099442714,,,3.01045217
Liberia,LBR,1996,439.247467,326.8494263,496.7722168,2.191179037,200.4616965,149.1660064,200.4616965,51.29569004,169.9227905,0.3868497903,38.68497903,,,5.676297065
Liberia,LBR,1997,906.0788574,674.2220459,1024.714478,2.358469009,384.180947,285.8727604,384.180947,98.30818663,350.4924321,0.3868233203,38.68233203,,,7.634701189
Liberia,LBR,1998,1179.78833,877.8886719,1334.273071,2.551062107,462.4694659,344.1267343,462.4694659,118.3427316,456.3843991,0.3868358311,38.68358311,,,8.166021994
Liberia,LBR,1999,1436.291382,1068.758179,1624.359375,2.734518051,525.2447982,390.8396869,525.2447982,134.4051113,555.601196,0.3868304182,38.68304182,,,7.191355455
Liberia,LBR,2000,1847.299683,1786.621094,1850.08728,2.884521961,640.4179646,619.3820391,640.4179646,21.03592547,63.466186,0.03435619385,3.435619385,,,5.485570298
Liberia,LBR,2001,1901.217041,1311.00708,1725.015381,2.991132021,635.6178957,438.2979657,635.6178957,197.31993,414.008301,0.2177596203,21.77596203,,,3.695935113
Liberia,LBR,2002,1972.755371,1188.273804,1624.171875,3.062863111,644.0886515,387.9617733,644.0886515,256.1268782,435.898071,0.2209590086,22.09590086,,,2.398125175
Liberia,LBR,2003,1378.063843,1012.421814,1280.644531,3.11623311,442.2210388,324.8864184,442.2210388,117.3346204,268.222717,0.1946373663,19.46373663,,,1.742487244
Liberia,LBR,2004,1414.17749,3198.260742,3361.102783,3.176414013,445.2119542,1006.877796,445.2119542,-561.6658423,162.842041,0.1151496486,11.51496486,,,1.931206713
Liberia,LBR,2005,1488.874023,3349.173584,3496.018066,3.261229992,456.5375722,1026.966388,456.5375722,-570.4288154,146.844482,0.09862787565,9.862787565,,,2.67018023
,,,,,,,,,,,,,,,Average,2.056380308
Madagascar,MDG,1985,18574.83789,18742.94141,18448.58594,10.06349468,1845.764168,1862.468457,1845.764168,-16.70428865,-294.35547,-0.01584700075,-1.584700075,2.836234541,1638.436717,
Madagascar,MDG,1986,18938.73828,18624.68555,18423.26563,10.3521204,1829.454986,1799.117942,1829.454986,30.3370438,-201.41992,-0.01063533996,-1.063533996,,,2.86804663
Madagascar,MDG,1987,19161.85352,18361.56445,18450.75391,10.64775372,1799.614644,1724.454278,1799.614644,75.16036631,89.18946,0.00465453198,0.465453198,,,2.855775518
Madagascar,MDG,1988,19814.01172,18352.93359,19056.82813,10.95239544,1809.103025,1675.700416,1809.103025,133.4026093,703.89454,0.03552508951,3.552508951,,,2.86108909
Madagascar,MDG,1989,20622.20313,17888.94922,18749.08594,11.26865768,1830.049658,1587.49602,1830.049658,242.5536375,860.13672,0.04170925456,4.170925456,,,2.887607937
Madagascar,MDG,1990,21267.68359,19147.5,20585.82031,11.59863281,1833.637114,1650.841122,1833.637114,182.795992,1438.32031,0.06762938258,6.762938258,,,2.92825587
Madagascar,MDG,1991,19925.79297,18912.96484,18546.59961,11.94281864,1668.43302,1583.626563,1668.43302,84.80645654,-366.36523,-0.01838648181,-1.838648181,,,2.967468974
Madagascar,MDG,1992,20162.14258,18454.32227,18766.16211,12.30133629,1639.020518,1500.188421,1639.020518,138.8320968,311.83984,0.01546660226,1.546660226,,,3.001951724
Madagascar,MDG,1993,20584.85352,18908.8418,19351.93555,12.67545986,1623.99264,1491.767716,1623.99264,132.2249243,443.09375,0.02152523211,2.152523211,,,3.041324627
Madagascar,MDG,1994,20570.11328,18867.28125,18994.38867,13.06654263,1574.258307,1443.938292,1574.258307,130.3200149,127.10742,0.006179228003,0.6179228003,,,3.085353702
Madagascar,MDG,1995,20922.31836,19188.10547,19316.19141,13.47539997,1552.630601,1423.935877,1552.630601,128.6947247,128.08594,0.006121976437,0.6121976437,,,3.129039958
Madagascar,MDG,1996,21371.91992,19323.30664,19692.66016,13.90268803,1537.250917,1389.897162,1537.250917,147.3537546,369.35352,0.01728218716,1.728218716,,,3.170874786
Madagascar,MDG,1997,22160.48438,20505.08594,20887.90039,14.34785366,1544.51564,1429.139607,1544.51564,115.3760332,382.81445,0.01727464271,1.727464271,,,3.202011216
Madagascar,MDG,1998,23029.30664,21215.74023,21989.36719,14.80879116,1555.110501,1432.644974,1555.110501,122.4655268,773.62696,0.03359315033,3.359315033,,,3.212588523
Madagascar,MDG,1999,24111.55859,21879.73438,22623.83789,15.28252125,1577.721254,1431.683557,1577.721254,146.0376972,744.10351,0.03086086315,3.086086315,,,3.198978802
Madagascar,MDG,2000,25253.7793,22790.04492,23907.11719,15.76680565,1601.705498,1445.444653,1601.705498,156.2608454,1117.07227,0.04423386523,4.423386523,,,3.168877648
Madagascar,MDG,2001,26766.10156,24002.4375,25814.41602,16.26093292,1646.037266,1476.079978,1646.037266,169.957288,1811.97852,0.06769676622,6.769676622,,,3.133971972
Madagascar,MDG,2002,23379.96289,22843.10547,23079.76758,16.76511765,1394.560025,1362.537737,1394.560025,32.02228766,236.66211,0.01012243309,1.012243309,,,3.1005892
Madagascar,MDG,2003,25668.14258,25626.12695,26909.17773,17.27914047,1485.498808,1483.067227,1485.498808,2.431581019,1283.05078,0.04998611707,4.998611707,,,3.066025725
Madagascar,MDG,2004,27017.51758,25777.16406,28215.08008,17.80299759,1517.582499,1447.91145,1517.582499,69.67104914,2437.91602,0.09023464176,9.023464176,,,3.031731358
Madagascar,MDG,2005,28261.10742,26499.69141,28771.37891,18.33672333,1541.229963,1445.170488,1541.229963,96.05947466,2271.6875,0.08038211193,8.038211193,,,2.997954346
,,,,,,,,,,,,,,,Average,3.04547588
Malawi,MWI,1985,6907.270508,6952.080566,6812.38623,7.21110487,957.8657685,964.0798035,957.8657685,-6.214034993,-139.694336,-0.02022424572,-2.022424572,-6.878454178,857.6058661,
Malawi,MWI,1986,7047.678711,6607.971191,6216.030762,7.625305176,924.2487413,866.5844892,924.2487413,57.6642521,-391.940429,-0.05561269818,-5.561269818,,,5.743922928
Malawi,MWI,1987,6977.875488,6633.666016,6328.86084,8.120093346,859.3343932,816.9445514,859.3343932,42.38984176,-304.805176,-0.04368165877,-4.368165877,,,6.48876548
Malawi,MWI,1988,7207.342285,7115.972168,6872.353516,8.636935234,834.4791398,823.9001423,834.4791398,10.57899759,-243.618652,-0.03380145446,-3.380145446,,,6.364974711
Malawi,MWI,1989,7500.193359,8278.072266,7968.979004,9.094671249,824.6799861,910.2112698,824.6799861,-85.53128373,-309.093262,-0.04121137245,-4.121137245,,,5.299750462
Malawi,MWI,1990,7858.033203,8212.160156,7730.029785,9.437553406,832.634568,870.1577414,832.634568,-37.52317341,-482.130371,-0.06135509466,-6.135509466,,,3.770143501
Malawi,MWI,1991,8471.014648,8981.514648,9084.933594,9.641153336,878.6308394,931.5809359,878.6308394,-52.95009655,103.418946,0.01220856654,1.220856654,,,2.157338043
Malawi,MWI,1992,7800.265137,8589.183594,8382.913086,9.729717255,801.6949447,882.7783345,801.6949447,-81.08338982,-206.270508,-0.02644403804,-2.644403804,,,0.9186029504
Malawi,MWI,1993,8640.306641,9273.631836,8845.119141,9.755857468,885.6532262,950.5706563,885.6532262,-64.91743007,-428.512695,-0.04959461658,-4.959461658,,,0.2686636447
Malawi,MWI,1994,7638.996582,10122.90039,9088.050781,9.796976089,779.7300425,1033.267847,779.7300425,-253.5378045,-1034.849609,-0.1354693117,-13.54693117,,,0.4214762376
Malawi,MWI,1995,8328.199219,10251.35547,9241.588867,9.909088135,840.4607069,1034.54075,840.4607069,-194.080043,-1009.766603,-0.1212466917,-12.12466917,,,1.144353574
Malawi,MWI,1996,9133.740234,11024.54297,9831.892578,10.10978889,903.4550902,1090.482016,903.4550902,-187.0269257,-1192.650392,-0.1305763424,-13.05763424,,,2.02542103
Malawi,MWI,1997,9480.129883,12312.81055,10948.51367,10.38186169,913.143535,1185.992543,913.143535,-272.8490084,-1364.29688,-0.1439112013,-14.39112013,,,2.691181814
Malawi,MWI,1998,9594.114258,10051.77148,9134.378906,10.70474434,896.248799,939.0015456,896.248799,-42.75274658,-917.392574,-0.09562035112,-9.562035112,,,3.110065031
Malawi,MWI,1999,9713.069336,11077.62891,10144.10547,11.04435635,879.4599729,1003.01263,879.4599729,-123.5526572,-933.52344,-0.09611003563,-9.611003563,,,3.172537328
Malawi,MWI,2000,9866.494141,10454.13281,9662.730469,11.37617207,867.294735,918.9499548,867.294735,-51.65521982,-791.402341,-0.08021109927,-8.021109927,,,3.00439165
Malawi,MWI,2001,9393.37793,9505.013672,8953.702148,11.69586277,803.1368113,812.6817028,803.1368113,-9.544891574,-551.311524,-0.05869150886,-5.869150886,,,2.810178134
Malawi,MWI,2002,9642.77832,12158.34082,10699.50977,12.01371098,802.6477694,1012.038731,802.6477694,-209.3909621,-1458.83105,-0.1512874196,-15.12874196,,,2.717612341
Malawi,MWI,2003,10192.95996,12519.39648,11072.0459,12.33668709,826.231539,1014.810248,826.231539,-188.5787086,-1447.35058,-0.1419951207,-14.19951207,,,2.688395871
Malawi,MWI,2004,10745.46777,13300.56543,13176.07617,12.67603779,847.6992533,1049.268364,847.6992533,-201.5691103,-124.48926,-0.01158528067,-1.158528067,,,2.750744163
Malawi,MWI,2005,11096.70703,14044.13379,14509.5918,13.039711,850.9933257,1077.027995,850.9933257,-226.034669,465.45801,0.0419455978,4.19455978,,,2.868981744
,,,,,,,,,,,,,,,Average,3.020875032
Mali,MLI,1985,3189.858887,3729.867676,3985.518555,7.831889153,407.2911177,476.2411218,407.2911177,-68.95000407,255.650879,0.08014488667,8.014488667,13.1248758,778.1662266,
Mali,MLI,1986,3704.041504,3943.695801,4461.575195,7.955163956,465.6147283,495.7403547,465.6147283,-30.12562636,517.879394,0.1398146844,13.98146844,,,1.574011079
Mali,MLI,1987,3616.73877,3680.008545,4126.39209,8.067757607,448.2954182,456.1377181,448.2954182,-7.84229994,446.383545,0.1234215611,12.34215611,,,1.415352991
Mali,MLI,1988,3625.770264,3615.50708,4125.283691,8.180727959,443.2087563,441.9541999,443.2087563,1.254556325,509.776611,0.1405981554,14.05981554,,,1.400269536
Mali,MLI,1989,3897.311523,3824.099854,4382.399414,8.309531212,469.0170147,460.2064492,469.0170147,8.810565498,558.29956,0.1432524849,14.32524849,,,1.574471779
Mali,MLI,1990,3991.237305,3846.513184,4459.570313,8.465188026,471.4883229,454.391937,471.4883229,17.09638588,613.057129,0.1536007714,15.36007714,,,1.873232196
Mali,MLI,1991,4575.918457,4737.96875,5226.203125,8.652514458,528.8541821,547.5828758,528.8541821,-18.7286937,488.234375,0.1066964763,10.66964763,,,2.212903381
Mali,MLI,1992,4493.961914,4608.567383,5211.735352,8.868263245,506.7465624,519.6696642,506.7465624,-12.92310183,603.167969,0.134217419,13.4217419,,,2.493480803
Mali,MLI,1993,4696.883301,4878.144531,5416.040527,9.105471611,515.8308654,535.7377124,515.8308654,-19.90684698,537.895996,0.1145218992,11.45218992,,,2.674800685
Mali,MLI,1994,5032.634277,4982.701172,5562.486816,9.353384972,538.0548638,532.7163574,538.0548638,5.338506343,579.785644,0.1152052011,11.52052011,,,2.722685563
Mali,MLI,1995,6905.919922,6945.756348,8192.451172,9.604450226,719.0333397,723.1810447,719.0333397,-4.147704977,1246.694824,0.1805255256,18.05255256,,,2.684218117
Mali,MLI,1996,8301.5625,8386.503906,9690.394531,9.856809616,842.2159729,850.8335083,842.2159729,-8.617535421,1303.890625,0.1570656879,15.70656879,,,2.627525616
Mali,MLI,1997,9252.975586,8721.408203,10252.80957,10.11409378,914.8595798,862.3024853,914.8595798,52.55709454,1531.401367,0.1655036645,16.55036645,,,2.610217444
Mali,MLI,1998,9855.734375,9879.039063,11386.32227,10.38083458,949.4163787,951.6613512,949.4163787,-2.244972485,1507.283207,0.1529346419,15.29346419,,,2.637317844
Mali,MLI,1999,11158.36035,10503.31934,11702.69043,10.66372299,1046.385053,984.9580067,1046.385053,61.42704669,1199.37109,0.1074863199,10.74863199,,,2.725102763
Mali,MLI,2000,11151.57227,10511.20996,11605.71387,10.96769047,1016.765772,958.3795229,1016.765772,58.3862493,1094.50391,0.09814794573,9.814794573,,,2.850481772
Mali,MLI,2001,12786.5293,11400.59668,13149.72266,11.29325771,1132.226823,1009.504695,1132.226823,122.7221282,1749.12598,0.1367944294,13.67944294,,,2.968421117
Mali,MLI,2002,13800.5,11903.35547,13293.31934,11.63892937,1185.719026,1022.719109,1185.719026,162.9999177,1389.96387,0.1007183703,10.07183703,,,3.060867545
Mali,MLI,2003,15587.97754,13433.60938,15847.91309,12.00512791,1298.44327,1118.989275,1298.44327,179.4539947,2414.30371,0.1548824216,15.48824216,,,3.146324961
Mali,MLI,2004,14628.88965,13376.36816,15068.2959,12.39190578,1180.519761,1079.443985,1180.519761,101.0757758,1691.92774,0.1156566069,11.56566069,,,3.22177217
Mali,MLI,2005,16145.69043,14246.31738,16426.54688,12.79876328,1261.50395,1113.101092,1261.50395,148.402858,2180.2295,0.1350347642,13.50347642,,,3.283252046
,,,,,,,,,,,,,,,Average,2.48783547
Mauritania,MRT,1985,4487.98584,3444.056396,3680.885254,1.769942045,2535.668246,1945.858287,2535.668246,589.8099584,236.828858,0.05276951988,5.276951988,1.958081839,2563.063996,
Mauritania,MRT,1986,4748.781738,4163.714844,4113.194336,1.819954038,2609.28663,2287.813185,2609.28663,321.4734448,-50.520508,-0.01063862498,-1.063862498,,,2.825628847
Mauritania,MRT,1987,4858.575195,4114.806152,4038.356201,1.870977998,2596.810438,2199.280888,2596.810438,397.5295507,-76.449951,-0.01573505563,-1.573505563,,,2.803585087
Mauritania,MRT,1988,4917.770508,3919.736572,3817.940918,1.923002005,2557.340291,2038.342426,2557.340291,518.9978655,-101.795654,-0.02069955355,-2.069955355,,,2.780578235
Mauritania,MRT,1989,5099.310059,4031.495361,3815.509521,1.976029992,2580.583331,2040.199479,2580.583331,540.3838516,-215.98584,-0.04235589472,-4.235589472,,,2.757562751
Mauritania,MRT,1990,5046.340332,4179.389648,4032.664551,2.030139923,2485.710603,2058.670735,2485.710603,427.0398676,-146.725097,-0.02907554532,-2.907554532,,,2.738315269
Mauritania,MRT,1991,5190.623047,4312.552734,4070.017334,2.085201979,2489.266315,2068.170267,2489.266315,421.0960482,-242.5354,-0.04672568164,-4.672568164,,,2.712229604
Mauritania,MRT,1992,5304.072754,4479.346191,4476.248535,2.141444921,2476.866298,2091.74009,2476.866298,385.1262084,-3.097656,-0.0005840146136,-0.05840146136,,,2.697241925
Mauritania,MRT,1993,5763.900391,4894.117676,4677.402832,2.199790955,2620.203696,2224.810346,2620.203696,395.39335,-216.714844,-0.03759864489,-3.759864489,,,2.724610539
Mauritania,MRT,1994,6041.496582,4767.473145,4618.564453,2.261403084,2671.569976,2108.192555,2671.569976,563.3774209,-148.908692,-0.0246476498,-2.46476498,,,2.800817453
Mauritania,MRT,1995,5896.225098,4023.108643,4023.517578,2.327075005,2533.749486,1728.826374,2533.749486,804.9231121,0.408935,6.94E-05,0.006935539149,,,2.90403429
Mauritania,MRT,1996,6518.716797,4938.575195,4768.954102,2.39724493,2719.253555,2060.104553,2719.253555,659.1490015,-169.621093,-0.02602062619,-2.602062619,,,3.015370147
Mauritania,MRT,1997,6255.061523,4765.101563,4622.4375,2.47159791,2530.776344,1927.943677,2530.776344,602.8326671,-142.664063,-0.02280777934,-2.280777934,,,3.101601304
Mauritania,MRT,1998,6428.813477,4862.025879,4785.416016,2.549222946,2521.871807,1907.258008,2521.871807,614.6137985,-76.609863,-0.01191664111,-1.191664111,,,3.140682216
Mauritania,MRT,1999,6857.653809,5201.426758,5181.287598,2.628803015,2608.660204,1978.629334,2608.660204,630.0308702,-20.13916,-0.002936742005,-0.2936742005,,,3.121738298
Mauritania,MRT,2000,6828.138184,5392.343262,5488.043457,2.709358931,2520.204358,1990.265372,2520.204358,529.938985,95.700195,0.01401556214,1.401556214,,,3.064357258
Mauritania,MRT,2001,6965.301758,5419.783203,5697.645508,2.790729046,2495.871739,1942.067149,2495.871739,553.80459,277.862305,0.03989235709,3.989235709,,,3.00329772
Mauritania,MRT,2002,7011.621094,6006.910156,5774.373047,2.873228073,2440.328758,2090.648568,2440.328758,349.6801898,-232.537109,-0.0331645287,-3.31645287,,,2.956181902
Mauritania,MRT,2003,7430.793457,6550.73584,6940.90918,2.957117081,2512.850609,2215.24399,2512.850609,297.6066192,390.17334,0.05250762819,5.250762819,,,2.919678002
Mauritania,MRT,2004,7857.850586,6551.841309,8291.12793,3.042823076,2582.421123,2153.211391,2582.421123,429.209732,1739.286621,0.2213438143,22.13438143,,,2.898295626
Mauritania,MRT,2005,8562.675781,6795.3125,9839.394531,3.1307199,2735.050102,2170.527137,2735.050102,564.5229651,3044.082031,0.3555059317,35.55059317,,,2.888660359
,,,,,,,,,,,,,,,Average,2.892723342
Mauritius,MUS,1985,5674.853516,4617.730957,6032.224121,1.015761971,5586.794621,4546.075841,5586.794621,1040.71878,1414.493164,0.2492563306,24.92563306,30.63856519,9436.144967,
Mauritius,MUS,1986,6227.699707,4899.020996,6602.070801,1.023278952,6086.023459,4787.571352,6086.023459,1298.452107,1703.049805,0.2734637001,27.34637001,,,0.7400337101
Mauritius,MUS,1987,6860.630859,5752.586426,7890.225098,1.030177951,6659.656084,5584.070617,6659.656084,1075.585467,2137.638672,0.3115804823,31.15804823,,,0.6742051116
Mauritius,MUS,1988,7325.358887,6210.885254,8815.064453,1.037260056,7062.220168,5987.780227,7062.220168,1074.439941,2604.179199,0.3555019268,35.55019268,,,0.6874642379
Mauritius,MUS,1989,7659.427734,6616.789063,9093.852539,1.04559195,7325.44635,6328.270855,7325.44635,997.1754957,2477.063476,0.3234005936,32.34005936,,,0.8032598915
Mauritius,MUS,1990,8207.09082,6965.30957,9951.262695,1.05586803,7772.837691,6596.761501,7772.837691,1176.07619,2985.953125,0.3638260122,36.38260122,,,0.9828002214
Mauritius,MUS,1991,8545.81543,7206.460449,9947.192383,1.068439007,7998.412052,6744.849637,7998.412052,1253.562414,2740.731934,0.3207104057,32.07104057,,,1.190582217
Mauritius,MUS,1992,9076.30957,7561.270508,10530.84863,1.082955956,8381.051436,6982.066506,8381.051436,1398.98493,2969.578122,0.3271790257,32.71790257,,,1.358706384
Mauritius,MUS,1993,9533.105469,7973.012695,11104.9043,1.098592043,8677.566463,7257.482653,8677.566463,1420.08381,3131.891605,0.3285279509,32.85279509,,,1.443834065
Mauritius,MUS,1994,9937.15918,8405.924805,11780.16016,1.114137053,8919.153306,7544.785251,8919.153306,1374.368055,3374.235355,0.3395573417,33.95573417,,,1.414993864
Mauritius,MUS,1995,10376.07324,8791.764648,11617.97168,1.128672957,9193.161913,7789.470452,9193.161913,1403.691461,2826.207032,0.272377321,27.2377321,,,1.304678267
Mauritius,MUS,1996,10908.91211,9258.417969,12271.35059,1.141947985,9552.897552,8107.565398,9552.897552,1445.332154,3012.932621,0.276190017,27.6190017,,,1.176162494
Mauritius,MUS,1997,11542.53711,9535.574219,13425.40918,1.154139996,10000.98528,8262.06028,10000.98528,1738.924999,3889.834961,0.3369999961,33.69999961,,,1.067650292
Mauritius,MUS,1998,12243.53613,10088.1582,14162.21777,1.165282965,10506.92106,8657.260514,10506.92106,1849.66055,4074.05957,0.3327518722,33.27518722,,,0.9654781083
