country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth,,Country,s_avg,gdp_avg,pop_grow
Angola,AGO,1970,48793.81641,29352.38867,50667.02344,6.776381016,7200.571558,4331.572944,7200.571558,2868.998614,21314.63477,0.4368306547,43.68306547,43.67826043,6309.07924,,,Angola,43.67826043,6309.07924,3.034432941
Angola,AGO,1971,51721.44531,31094.39648,53670.75781,6.927268982,7466.35441,4488.694832,7466.35441,2977.659577,22576.36133,0.436499042,43.6499042,,,2.226674764,,Benin,15.8048359,1315.973808,2.597730985
Angola,AGO,1972,51824.88672,31169.2832,53841.57422,7.094833851,7304.594837,4393.236523,7304.594837,2911.358314,22672.29102,0.4374788341,43.74788341,,,2.41891674,,Botswana,44.86255087,2945.676247,3.63955867
Angola,AGO,1973,56022.70313,33744.57031,58284.04688,7.277959824,7697.583455,4636.542537,7697.583455,3061.040918,24539.47657,0.4380273567,43.80273567,,,2.581117146,,Burkina Faso,11.19809272,758.4351991,2.140960832
Angola,AGO,1974,57759.40625,34821.5,60120.21094,7.474338055,7727.695192,4658.807207,7727.695192,3068.887985,25298.71094,0.4380015755,43.80015755,,,2.698259344,,Burundi,10.61456436,919.7918308,2.076705683
Angola,AGO,1975,54871.4375,32920.9375,56743.16797,7.682478905,7142.413039,4285.197253,7142.413039,2857.215786,23822.23047,0.43414628,43.414628,,,2.784739578,,Cameroon,17.91513445,3016.137978,2.918811022
Angola,AGO,1976,52018.12109,31176.51953,53796.14063,7.900997162,6583.74127,3945.896814,6583.74127,2637.844456,22619.6211,0.4348411789,43.48411789,,,2.844371715,,Central African Republic,19.19900871,1212.150128,2.463888935
Angola,AGO,1977,52434.26563,31600.04297,54795.78125,8.130988121,6448.695392,3886.371804,6448.695392,2562.323588,23195.73828,0.4423774797,44.23774797,,,2.910910538,,Chad,-23.8267428,1080.006757,2.256147123
Angola,AGO,1978,49655.25,30133.33008,52019.875,8.37614727,5928.172989,3597.516747,5928.172989,2330.656242,21886.54492,0.4407700076,44.07700076,,,3.015121229,,Congo,36.20850144,4546.114319,3.004667963
Angola,AGO,1979,49804.21484,30158.55273,51966.47656,8.641521454,5763.361823,3489.958671,5763.361823,2273.403152,21807.92383,0.4378730575,43.78730575,,,3.168212968,,Côte d'Ivoire,26.45501059,3855.032486,4.552985814
Angola,AGO,1980,50999.51563,29856.74805,51014.92578,8.929900169,5711.095831,3343.458212,5711.095831,2367.63762,21158.17773,0.4148701702,41.48701702,,,3.33712896,,Ethiopia,4.356978119,699.3149785,2.443247484
Angola,AGO,1981,48755.53906,30713.26172,52308.90234,9.244506836,5274.001082,3322.3256,5274.001082,1951.675483,21595.64062,0.4429371726,44.29371726,,,3.523070371,,Gabon,26.66588881,22801.61056,2.301190244
Angola,AGO,1982,48755.53906,32299.86133,56100.04297,9.582156181,5088.159506,3370.834363,5088.159506,1717.325143,23800.18164,0.4881533893,48.81533893,,,3.652432206,,Gambia,0.9268117523,2545.974496,3.340345475
Angola,AGO,1983,50803.26953,33925.34375,56152.76563,9.931562424,5115.335066,3415.912049,5115.335066,1699.423017,22227.42188,0.4375195157,43.75195157,,,3.64642609,,Ghana,24.08791868,2742.121363,2.646046204
Angola,AGO,1984,53851.46875,37114.69141,60938.98047,10.27732086,5239.835312,3611.319712,5239.835312,1628.515599,23824.28906,0.4424074146,44.24074146,,,3.481410288,,Guinea,-4.224236927,1444.670836,1.254755945
Angola,AGO,1985,55736.26953,39780.33203,61282.74609,10.60904217,5253.657082,3749.662919,5253.657082,1503.994163,21502.41406,0.3857885402,38.57885402,,,3.227702185,,Guinea-Bissau,,,
,,,,,,,,,,,,,,,Average,3.034432941,,Kenya,,,
Benin,BEN,1970,3461.003662,4355.316895,4369.742676,2.912339926,1188.392753,1495.469968,1188.392753,-307.0772148,14.425781,0.004168091805,0.4168091805,15.8048359,1315.973808,,,Lesotho,,,
Benin,BEN,1971,3533.098389,4390.284668,4376.51709,2.976572037,1186.968884,1474.946554,1186.968884,-287.9776697,-13.767578,-0.003896743448,-0.3896743448,,,2.205515587,,Liberia,,,
Benin,BEN,1972,3880.058105,4625.460938,4884.748047,3.043566942,1274.839088,1519.750026,1274.839088,-244.9109375,259.287109,0.06682557374,6.682557374,,,2.250740253,,Madagascar,,,
Benin,BEN,1973,4047.261719,4823.246094,5065.897461,3.113675117,1299.834301,1549.052458,1299.834301,-249.2181573,242.651367,0.05995445411,5.995445411,,,2.303487202,,Malawi,,,
Benin,BEN,1974,4322.296387,4752.704102,5396.291504,3.187412024,1356.05198,1491.085579,1356.05198,-135.0335983,643.587402,0.1488994147,14.88994147,,,2.368163159,,Mali,,,
Benin,BEN,1975,4026.509521,4633.486328,5291.330078,3.265165091,1233.171803,1419.066479,1233.171803,-185.8946761,657.84375,0.1633781683,16.33781683,,,2.439379234,,Mauritania,,,
Benin,BEN,1976,4083.506836,4524.610352,5212.093262,3.347172976,1219.986796,1351.770699,1219.986796,-131.7839022,687.48291,0.1683560081,16.83560081,,,2.511599956,,Mauritius,,,
Benin,BEN,1977,4260.492676,4804.016113,5399.527832,3.433439016,1240.882001,1399.184925,1240.882001,-158.3029244,595.511719,0.1397753181,13.97753181,,,2.577280607,,Mozambique,,,
Benin,BEN,1978,4237.900879,4908.635742,5447.421387,3.523937941,1202.603721,1392.940462,1202.603721,-190.336741,538.785645,0.1271350275,12.71350275,,,2.635809886,,Namibia,,,
Benin,BEN,1979,4577.299316,5190.03418,6092.708984,3.618525982,1264.962401,1434.295126,1264.962401,-169.3327247,902.674804,0.1972068553,19.72068553,,,2.6841574,,Niger,,,
Benin,BEN,1980,5008.369141,5592.726074,6914.01709,3.717164993,1347.362614,1504.567617,1347.362614,-157.2050028,1321.291016,0.2638166195,26.38166195,,,2.725944528,,Nigeria,,,
Benin,BEN,1981,5290.037598,6102.420898,7610.973145,3.820127964,1384.780208,1597.43887,1384.780208,-212.6586616,1508.552247,0.2851685303,28.51685303,,,2.769932763,,Rwanda,4.413878191,889.9143996,3.311426493
Benin,BEN,1982,5860.441406,5268.592285,7336.867188,3.927714109,1492.074332,1341.388945,1492.074332,150.6853871,2068.274903,0.3529213518,35.29213518,,,2.816296889,,Senegal,15.05685969,2446.079484,2.845132504
Benin,BEN,1983,5605.750488,5460.046387,6836.580078,4.03994894,1387.579539,1351.513712,1387.579539,36.06582736,1376.533691,0.2455574314,24.55574314,,,2.857510193,,Sierra Leone,3.69579237,1806.652502,2.323390257
Benin,BEN,1984,6050.292969,5833.411621,6954.133789,4.156818867,1455.51037,1403.335533,1455.51037,52.17483728,1120.722168,0.1852343636,18.52343636,,,2.892856537,,South Africa,22.61998529,9941.019601,2.633508769
Benin,BEN,1985,6505.803711,6516.831055,7325.328613,4.278501034,1520.580142,1523.157527,1520.580142,-2.577384909,808.497558,0.1242732787,12.42732787,,,2.927290577,,U.R. of Tanzania: Mainland,15.11915775,1367.873775,3.204481342
,,,,,,,,,,,,,,,Average,2.597730985,,Togo,30.01231807,1762.483534,2.911756006
Botswana,BWA,1970,858.1231689,726.649353,1247.971313,0.695596993,1233.649912,1044.641309,1233.649912,189.008603,521.32196,0.6075141412,60.75141412,44.86255087,2945.676247,,,Uganda,12.79078824,983.1762516,2.967399292
Botswana,BWA,1971,1079.700073,783.6538696,1489.206543,0.718639016,1502.423399,1090.469418,1502.423399,411.9539808,705.5526734,0.653470988,65.3470988,,,3.312553566,,Zambia,7.254685993,2983.614061,3.462870654
Botswana,BWA,1972,1364.329956,920.0371094,1812.115967,0.742834985,1836.652801,1238.548437,1836.652801,598.1043645,892.0788576,0.6538585873,65.38585873,,,3.366915581,,Zimbabwe,10.15014823,1450.853513,3.490774183
Botswana,BWA,1973,1654.975708,1113.947754,2195.012695,0.768512011,2153.480602,1449.48646,2153.480602,703.9941423,1081.064941,0.6532210327,65.32210327,,,3.456625835,,,,,
Botswana,BWA,1974,1800.577026,1146.192627,2156.23291,0.796095014,2261.761466,1439.768629,2261.761466,821.9928369,1010.040283,0.5609536656,56.09536656,,,3.589144035,,,,,
Botswana,BWA,1975,1952.658325,1274.862061,2250.716064,0.825839996,2364.451146,1543.715571,2364.451146,820.735575,975.854003,0.4997566602,49.97566602,,,3.736360796,,,,,
Botswana,BWA,1976,2160.565186,1464.12085,2413.656738,0.857855022,2518.56681,1706.722946,2518.56681,811.8438642,949.535888,0.4394849524,43.94849524,,,3.876662084,,,,,
Botswana,BWA,1977,2389.517578,1651.188232,2507.515625,0.891925991,2679.053646,1851.261482,2679.053646,827.7921638,856.327393,0.3583683171,35.83683171,,,3.971646505,,,,,
Botswana,BWA,1978,2668.202148,1808.155396,2688.537598,0.927585006,2876.504181,1949.315032,2876.504181,927.1891486,880.382202,0.3299533368,32.99533368,,,3.997979133,,,,,
Botswana,BWA,1979,3049.392822,1990.632935,3085.268799,0.964165986,3162.725989,2064.616429,3162.725989,1098.10956,1094.635864,0.3589684661,35.89684661,,,3.943679529,,,,,
Botswana,BWA,1980,3421.986084,2210.307861,3558.613281,1.001157999,3418.028011,2207.751287,3418.028011,1210.276724,1348.30542,0.3940125374,39.40125374,,,3.836685129,,,,,
Botswana,BWA,1981,3823.810303,2329.156494,3875.315674,1.038396955,3682.416714,2243.030936,3682.416714,1439.385778,1546.15918,0.4043503881,40.43503881,,,3.71958832,,,,,
Botswana,BWA,1982,4146.407227,2381.376709,4038.154053,1.075888991,3853.935919,2213.403733,3853.935919,1640.532186,1656.777344,0.399569375,39.9569375,,,3.610568754,,,,,
Botswana,BWA,1983,4639.759277,2381.189453,3912.897217,1.11353898,4166.678814,2138.397933,4166.678814,2028.280882,1531.707764,0.3301265588,33.01265588,,,3.49943064,,,,,
Botswana,BWA,1984,5271.197266,2356.242188,3707.788086,1.151291966,4578.50608,2046.606992,4578.50608,2531.899087,1351.545898,0.2564020714,25.64020714,,,3.390360524,,,,,
Botswana,BWA,1985,5757.671387,2589.09375,4189.709473,1.189113975,4841.984459,2177.330184,4841.984459,2664.654275,1600.615723,0.2779970609,27.79970609,,,3.285179617,,,,,
,,,,,,,,,,,,,,,Average,3.63955867,,,,,
Burkina Faso,BFA,1970,3692.776123,3952.558594,4030.441895,5.624599934,656.540228,702.7270633,656.540228,-46.18683534,77.883301,0.02109071831,2.109071831,11.19809272,758.4351991,,,,,,
Burkina Faso,BFA,1971,3676.472656,3514.824951,4144.414551,5.723381042,642.3602813,614.1168874,642.3602813,28.24339386,629.5896,0.1712482749,17.12482749,,,1.756233495,,,,,
Burkina Faso,BFA,1972,4501.333008,4604.869141,4864.992188,5.825172901,772.7380946,790.5120104,772.7380946,-17.77391586,260.123047,0.05778800336,5.778800336,,,1.778526683,,,,,
Burkina Faso,BFA,1973,4268.038574,4362.646484,4741.605957,5.930482864,719.6780889,735.6309063,719.6780889,-15.95281736,378.959473,0.08879007685,8.879007685,,,1.807842699,,,,,
Burkina Faso,BFA,1974,4503.374512,4454.267578,5006.231445,6.04004097,745.5867492,737.4565173,745.5867492,8.130231938,551.963867,0.1225667254,12.25667254,,,1.84737244,,,,,
Burkina Faso,BFA,1975,4610.639648,4983.337891,5366.433594,6.15454483,749.1438888,809.700478,749.1438888,-60.5565892,383.095703,0.08308949132,8.308949132,,,1.895746412,,,,,
Burkina Faso,BFA,1976,4564.935059,4795.086914,5182.548828,6.274036884,727.5913648,764.2745815,727.5913648,-36.68321676,387.461914,0.08487785894,8.487785894,,,1.941525447,,,,,
Burkina Faso,BFA,1977,4887.647949,5535.737305,5825.736816,6.398934841,763.8221158,865.1029339,763.8221158,-101.2808182,289.999511,0.05933314224,5.933314224,,,1.990711233,,,,,
Burkina Faso,BFA,1978,5458.502441,6033.592773,6366.78125,6.530818939,835.806733,923.864653,835.806733,-88.05792005,333.188477,0.0610402726,6.10402726,,,2.061032051,,,,,
Burkina Faso,BFA,1979,5493.425293,5925.408203,6850.525391,6.671656132,823.3975469,888.146524,823.3975469,-64.74897708,925.117188,0.168404436,16.8404436,,,2.156501264,,,,,
Burkina Faso,BFA,1980,5413.644043,6106.233398,6893.611328,6.822843075,793.4586775,894.9690519,793.4586775,-101.5103744,787.37793,0.14544324,14.544324,,,2.266108145,,,,,
Burkina Faso,BFA,1981,5788.401367,6527.218262,7289.291504,6.985159874,828.671279,934.440783,828.671279,-105.769504,762.073242,0.1316552177,13.16552177,,,2.379019966,,,,,
Burkina Faso,BFA,1982,5870.869629,6727.771484,7541.289063,7.1582551,820.1537312,939.8619342,820.1537312,-119.7082031,813.517579,0.1385684967,13.85684967,,,2.478042437,,,,,
Burkina Faso,BFA,1983,5589.475098,6323.765137,6969.466309,7.34090519,761.414969,861.4421483,761.414969,-100.0271792,645.701172,0.1155208961,11.55208961,,,2.551600739,,,,,
Burkina Faso,BFA,1984,5470.656738,5987.436523,6608.628906,7.531241894,726.3950375,795.0131741,726.3950375,-68.61813659,621.192383,0.1135498739,11.35498739,,,2.592823352,,,,,
Burkina Faso,BFA,1985,5936.612305,6240.477539,7598.347656,7.727907181,768.2044007,807.5249085,768.2044007,-39.32050772,1357.870117,0.2287281108,22.87281108,,,2.611326123,,,,,
,,,,,,,,,,,,,,,Average,2.140960832,,,,,
Burundi,BDI,1970,2940.84082,2601.254639,2751.776123,3.455605984,851.0347631,752.763669,851.0347631,98.27109415,150.521484,0.05118314564,5.118314564,10.61456436,919.7918308,,,,,,
Burundi,BDI,1971,3036.359619,2652.361816,2898.856445,3.505390882,866.1971578,756.6522266,866.1971578,109.5449312,246.494629,0.08118097325,8.118097325,,,1.440699496,,,,,
Burundi,BDI,1972,2854.748779,2543.517822,2626.573242,3.544047117,805.5053121,717.6873608,805.5053121,87.81795126,83.05542,0.02909377547,2.909377547,,,1.102765321,,,,,
Burundi,BDI,1973,3051.772949,2668.739502,2831.486328,3.578490019,852.8102448,745.7725152,852.8102448,107.0377296,162.746826,0.05332861544,5.332861544,,,0.9718522599,,,,,
Burundi,BDI,1974,3035.600098,2590.486328,2852.088379,3.61858511,838.8914467,715.8837638,838.8914467,123.007683,261.602051,0.08617803484,8.617803484,,,1.120447194,,,,,
Burundi,BDI,1975,3036.225586,2733.67749,2923.279785,3.671494007,826.9727746,744.5681471,826.9727746,82.4046275,189.602295,0.06244670879,6.244670879,,,1.462143224,,,,,
Burundi,BDI,1976,3351.910645,2913.506592,3198.5354,3.739659071,896.3144986,779.083477,896.3144986,117.2310215,285.028808,0.08503472741,8.503472741,,,1.856602894,,,,,
Burundi,BDI,1977,3655.220459,3253.094971,3669.984619,3.821193933,956.5650221,851.3294609,956.5650221,105.2355612,416.889648,0.1140532159,11.40532159,,,2.180275272,,,,,
Burundi,BDI,1978,3833.25708,3274.197754,3753.839355,3.913768053,979.4287827,836.5845164,979.4287827,142.8442663,479.641601,0.1251263849,12.51263849,,,2.422649089,,,,,
Burundi,BDI,1979,3895.670166,3380.532227,3879.587646,4.013309956,970.6875892,842.3302122,970.6875892,128.357377,499.055419,0.1281051521,12.81051521,,,2.543377677,,,,,
Burundi,BDI,1980,3824.634277,3421.74292,3898.317383,4.116816998,929.027032,831.16226,929.027032,97.86477203,476.574463,0.124606545,12.4606545,,,2.579094143,,,,,
Burundi,BDI,1981,4242.003906,3577.456543,4159.783203,4.223195076,1004.453697,847.0971572,1004.453697,157.3565395,582.32666,0.137276314,13.7276314,,,2.583988505,,,,,
Burundi,BDI,1982,4223.730957,3642.251953,4244.305664,4.333385944,974.6953102,840.5094769,974.6953102,134.1858333,602.053711,0.142540734,14.2540734,,,2.609182527,,,,,
Burundi,BDI,1983,4355.035645,3708.767578,4405.063477,4.448728085,978.9394995,833.6691987,978.9394995,145.2703008,696.295899,0.1598829391,15.98829391,,,2.6617094,,,,,
Burundi,BDI,1984,4350.702148,3713.585693,4473.108887,4.571291924,951.7445441,812.3711534,951.7445441,139.3733906,759.523194,0.1745748544,17.45748544,,,2.755031026,,,,,
Burundi,BDI,1985,4859.122559,4065.996094,4764.340332,4.702065945,1033.401619,864.7254508,1033.401619,168.6761679,698.344238,0.1437181774,14.37181774,,,2.860767222,,,,,
,,,,,,,,,,,,,,,Average,2.076705683,,,,,
Cameroon,CMR,1970,15728.95215,13273.26953,16278.24512,6.527635098,2409.594273,2033.396373,2409.594273,376.1979006,3004.97559,0.1910474113,19.10474113,17.91513445,3016.137978,,,,,,
Cameroon,CMR,1971,16179.27441,13904.07129,16556.79297,6.697744846,2415.630153,2075.93326,2415.630153,339.6968939,2652.72168,0.1639580127,16.39580127,,,2.605993525,,,,,
Cameroon,CMR,1972,16659.45313,13904.18457,16305.73926,6.875227928,2423.112849,2022.359799,2423.112849,400.7530498,2401.55469,0.1441556737,14.41556737,,,2.649893152,,,,,
Cameroon,CMR,1973,17460.58008,14259.41504,17306.52734,7.060603142,2472.958716,2019.574639,2472.958716,453.3840772,3047.1123,0.1745138069,17.45138069,,,2.696277359,,,,,
Cameroon,CMR,1974,18070.13281,14873.27832,18152.30469,7.254467964,2490.897044,2050.223172,2490.897044,440.6738724,3279.02637,0.1814611107,18.14611107,,,2.745726082,,,,,
Cameroon,CMR,1975,18759.30078,15818.48828,18658.07617,7.457362175,2515.541064,2121.190832,2515.541064,394.3502315,2839.58789,0.1513696018,15.13696018,,,2.796817244,,,,,
Cameroon,CMR,1976,17728.45117,15051.0166,17626.57422,7.669445038,2311.56897,1962.464888,2311.56897,349.1040821,2575.55762,0.1452782082,14.52782082,,,2.843939426,,,,,
Cameroon,CMR,1977,20164.31836,17255.86133,21321.00781,7.8909688,2555.366631,2186.786156,2555.366631,368.5804752,4065.14648,0.2016009868,20.16009868,,,2.888393631,,,,,
Cameroon,CMR,1978,24601.07227,19264.70313,25816.81445,8.12252903,3028.74538,2371.761684,3028.74538,656.9836956,6552.11132,0.2663343796,26.63343796,,,2.934496839,,,,,
Cameroon,CMR,1979,26085.77734,23270.80273,27589.66602,8.364834785,3118.504789,2781.979959,3118.504789,336.5248307,4318.86329,0.1655639099,16.55639099,,,2.983131905,,,,,
Cameroon,CMR,1980,29199.91211,26575.10156,31677.89844,8.618353844,3388.107826,3083.547281,3388.107826,304.5605457,5102.79688,0.1747538438,17.47538438,,,3.030771862,,,,,
Cameroon,CMR,1981,31328.8418,28371.14258,33370.41016,8.883015633,3526.825021,3193.863858,3526.825021,332.9611634,4999.26758,0.1595739674,15.95739674,,,3.070908828,,,,,
Cameroon,CMR,1982,33662.3125,28797.57227,34626.39453,9.158566475,3675.500155,3144.33185,3675.500155,531.1683049,5828.82226,0.173155729,17.3155729,,,3.10199659,,,,,
Cameroon,CMR,1983,36490.94141,30047.67773,36856.35156,9.445002556,3863.518426,3181.33082,3863.518426,682.1876058,6808.67383,0.1865853159,18.65853159,,,3.127520904,,,,,
Cameroon,CMR,1984,39426.95313,31736.51953,39426.85547,9.74226284,4047.001582,3257.612739,4047.001582,789.3888439,7690.33594,0.1950527578,19.50527578,,,3.147275845,,,,,
Cameroon,CMR,1985,40354.20703,31839.88477,39588.57031,10.05002308,4015.334762,3168.140463,4015.334762,847.1942992,7748.68554,0.192016796,19.2016796,,,3.159022139,,,,,
,,,,,,,,,,,,,,,Average,2.918811022,,,,,
Central African Republic,CAF,1970,2518.707764,1911.895874,2487.844971,1.828709006,1377.314683,1045.489396,1377.314683,331.8252866,575.949097,0.2286684884,22.86684884,19.19900871,1212.150128,,,,,,
Central African Republic,CAF,1971,2442.244141,1797.927734,2368.315674,1.864598036,1309.796586,964.2441423,1309.796586,345.5524432,570.38794,0.2335507456,23.35507456,,,1.962533672,,,,,
Central African Republic,CAF,1972,2394.085693,1793.592041,2348.666748,1.900316954,1259.834939,943.8383619,1259.834939,315.9965766,555.074707,0.2318524807,23.18524807,,,1.915636363,,,,,
Central African Republic,CAF,1973,2502.484863,1803.873657,2432.248291,1.936841011,1292.044545,931.3483382,1292.044545,360.6962069,628.374634,0.2511002737,25.11002737,,,1.921998166,,,,,
Central African Republic,CAF,1974,2427.836182,2012.99646,2528.803223,1.975520968,1228.959966,1018.969929,1228.959966,209.9900374,515.806763,0.2124553406,21.24553406,,,1.997064126,,,,,
Central African Republic,CAF,1975,2472.02417,2149.780762,2645.889404,2.017371893,1225.368599,1065.634338,1225.368599,159.7342608,496.108642,0.200689236,20.0689236,,,2.118475363,,,,,
Central African Republic,CAF,1976,2581.784668,2035.337891,2492.361816,2.062405109,1251.831978,986.8758966,1251.831978,264.9560819,457.023925,0.1770186068,17.70186068,,,2.23227141,,,,,
Central African Republic,CAF,1977,2789.393799,2254.298584,2742.563477,2.110456944,1321.701353,1068.156633,1321.701353,253.54472,488.264893,0.1750433708,17.50433708,,,2.329893133,,,,,
Central African Republic,CAF,1978,2823.123779,2328.60791,2809.938721,2.162249088,1305.642257,1076.937862,1305.642257,228.7043948,481.330811,0.1704958226,17.04958226,,,2.454072524,,,,,
Central African Republic,CAF,1979,2753.531982,2347.102783,2796.12085,2.218575001,1241.12639,1057.932584,1241.12639,183.1938063,449.018067,0.1630698572,16.30698572,,,2.604968748,,,,,
Central African Republic,CAF,1980,2630.212158,2371.527588,2745.756104,2.279820919,1153.69244,1040.225383,1153.69244,113.4670569,374.228516,0.1422807338,14.22807338,,,2.760597139,,,,,
Central African Republic,CAF,1981,2670.923828,2598.085938,3041.993896,2.346796989,1138.114562,1107.077412,1138.114562,31.03714993,443.907958,0.1662001564,16.62001564,,,2.937777676,,,,,
Central African Republic,CAF,1982,2718.898193,2820.926514,3172.026367,2.418843985,1124.048599,1166.229212,1124.048599,-42.18061257,351.099853,0.1291331371,12.91331371,,,3.070013995,,,,,
Central African Republic,CAF,1983,2553.121826,2545.97168,3016.830566,2.493134975,1024.060812,1021.192878,1024.060812,2.867933775,470.858886,0.1844247623,18.44247623,,,3.071342776,,,,,
Central African Republic,CAF,1984,2737.590332,2865.890381,3335.858398,2.565803051,1066.952637,1116.956494,1066.952637,-50.00385706,469.968017,0.1716721496,17.16721496,,,2.914726909,,,,,
Central African Republic,CAF,1985,2828.932617,2982.093506,3644.590576,2.634232044,1073.911702,1132.054222,1073.911702,-58.14251989,662.49707,0.2341862319,23.41862319,,,2.666962025,,,,,
,,,,,,,,,,,,,,,Average,2.463888935,,,,,
Chad,TCD,1970,4768.427734,4978.359375,3970.186035,3.643548965,1308.731618,1366.34897,1308.731618,-57.61735138,-1008.17334,-0.2114267839,-21.14267839,-23.8267428,1080.006757,,,,,,
Chad,TCD,1971,4858.000488,5116.468262,4095.68335,3.726090908,1303.779378,1373.146385,1303.779378,-69.36700697,-1020.784912,-0.2101244976,-21.01244976,,,2.265427027,,,,,
Chad,TCD,1972,4525.527832,4730.133301,3835.361816,3.815103054,1186.213785,1239.844176,1186.213785,-53.63039113,-894.771485,-0.1977164915,-19.77164915,,,2.388888199,,,,,
Chad,TCD,1973,4306.338379,4545.614746,3688.487793,3.907632113,1102.032703,1163.265787,1102.032703,-61.23308441,-857.126953,-0.1990384586,-19.90384586,,,2.425335769,,,,,
Chad,TCD,1974,4895.410156,4886.30127,4106.153809,3.999511957,1224.00188,1221.724381,1224.00188,2.277499379,-780.147461,-0.1593630434,-15.93630434,,,2.35129207,,,,,
Chad,TCD,1975,5739.500977,5474.949219,4787.094727,4.087947845,1404.005431,1339.290379,1404.005431,64.71505216,-687.854492,-0.1198456965,-11.98456965,,,2.211166986,,,,,
Chad,TCD,1976,5652.562988,5343.700684,4638.352051,4.172229767,1354.806256,1280.778141,1354.806256,74.02811476,-705.348633,-0.1247838608,-12.47838608,,,2.061717155,,,,,
Chad,TCD,1977,5229.990723,5173.614258,4409.969727,4.25398922,1229.432058,1216.179447,1229.432058,13.25261116,-763.644531,-0.1460125976,-14.60125976,,,1.95961051,,,,,
Chad,TCD,1978,5205.428711,5155.762207,4298.676758,4.335645199,1200.612244,1189.156854,1200.612244,11.45538939,-857.085449,-0.1646522307,-16.46522307,,,1.919515419,,,,,
Chad,TCD,1979,4089.328125,4822.564453,3823.695313,4.420715809,925.0375509,1090.901262,925.0375509,-165.8637107,-998.86914,-0.2442624092,-24.42624092,,,1.962121117,,,,,
Chad,TCD,1980,3842.019043,3827.816406,3047.027588,4.512042046,851.5033778,848.3556596,851.5033778,3.147718229,-780.788818,-0.2032235679,-20.32235679,,,2.065869894,,,,,
Chad,TCD,1981,3426.880127,3416.643311,2719.49707,4.610167027,743.3310132,741.1105261,743.3310132,2.220487011,-697.146241,-0.2034346739,-20.34346739,,,2.174735519,,,,,
Chad,TCD,1982,3611.119385,3650.288574,2870.611572,4.715197086,765.8469666,774.1539765,765.8469666,-8.307009927,-779.677002,-0.2159100597,-21.59100597,,,2.278226762,,,,,
Chad,TCD,1983,4176.585449,6631.121094,4605.631836,4.829093933,864.8797284,1373.160511,864.8797284,-508.2807829,-2025.489258,-0.4849629638,-48.49629638,,,2.415526752,,,,,
Chad,TCD,1984,4388.971191,6530.591309,4403.61084,4.954045773,885.9367459,1318.233946,885.9367459,-432.2972003,-2126.980469,-0.4846193735,-48.46193735,,,2.587480006,,,,,
Chad,TCD,1985,4734.910645,7471.257324,5374.155273,5.091535091,929.9573823,1467.387967,929.9573823,-537.4305843,-2097.102051,-0.4429021387,-44.29021387,,,2.775293655,,,,,
,,,,,,,,,,,,,,,Average,2.256147123,,,,,
Congo,COG,1970,4719.117676,1833.342896,3353.690674,1.364812016,3457.705252,1343.293343,3457.705252,2114.411909,1520.347778,0.3221678039,32.21678039,36.20850144,4546.114319,,,,,,
Congo,COG,1971,5145.214844,1994.129028,3797.922852,1.406643033,3657.797126,1417.651089,3657.797126,2240.146037,1803.793824,0.3505769688,35.05769688,,,3.064965468,,,,,
Congo,COG,1972,5358.039063,1992.830322,3822.571289,1.450518012,3693.879717,1373.874923,3693.879717,2320.004794,1829.740967,0.341494518,34.1494518,,,3.119126742,,,,,
Congo,COG,1973,6288.339355,2084.527344,4028.742188,1.49604702,4203.303286,1393.356837,4203.303286,2809.946449,1944.214844,0.3091777867,30.91777867,,,3.138810247,,,,,
Congo,COG,1974,6236.697266,2203.838867,3774.337402,1.542690039,4042.741645,1428.568806,4042.741645,2614.172839,1570.498535,0.2518157396,25.18157396,,,3.117750871,,,,,
Congo,COG,1975,6182.905762,2457.154785,4302.009277,1.590039015,3888.524561,1545.342449,3888.524561,2343.182112,1844.854492,0.2983798497,29.83798497,,,3.069247535,,,,,
Congo,COG,1976,6476.818359,2565.658203,4493.725098,1.637941003,3954.243985,1566.392317,3954.243985,2387.851668,1928.066895,0.2976873502,29.76873502,,,3.012629725,,,,,
Congo,COG,1977,5999.783691,2622.483154,4266.936523,1.686524034,3557.484845,1554.963405,3557.484845,2002.52144,1644.453369,0.2740854427,27.40854427,,,2.966103841,,,,,
Congo,COG,1978,6360.863281,2683.061279,4520.013672,1.736099005,3663.882799,1545.454073,3663.882799,2118.428725,1836.952393,0.2887897934,28.87897934,,,2.939476106,,,,,
Congo,COG,1979,7076.928223,2810.297119,4901.46582,1.787129045,3959.94248,1572.520533,3959.94248,2387.421947,2091.168701,0.2954910146,29.54910146,,,2.9393508,,,,,
Congo,COG,1980,7974.157715,3017.959961,6181.802734,1.839934945,4333.934597,1640.253624,4333.934597,2693.680974,3163.842773,0.3967620012,39.67620012,,,2.954789423,,,,,
Congo,COG,1981,9666.134766,3791.485107,9242.339844,1.89467597,5101.73503,2001.125874,5101.73503,3100.609155,5450.854737,0.5639125534,56.39125534,,,2.975160896,,,,,
Congo,COG,1982,11944.26855,4466.577637,12124.12207,1.951195002,6121.514527,2289.149794,6121.514527,3832.364733,7657.544433,0.6411061842,64.11061842,,,2.983044747,,,,,
